Id,Start Date,End Date,Start Location,Start District,End Location,End District,Distance,Promo
195397,2023-07-29 23:52:04,2023-07-30 00:14:33,куйбышева,центральный,луговая,Октябрьский,3952.0,0
195397,2023-07-29 23:52:04,2023-07-30 00:14:33,куйбышева,центральный,луговая,Октябрьский,3952.0,0
195398,2023-07-29 23:52:20,2023-07-30 00:15:40,ул чехова,заречный,вишневая,Юго-Восточный,3607.0,0
195399,2023-07-29 23:53:04,2023-07-30 00:32:52,Лесная,юго-восточный,Заводская,Северо-Западный,6053.0,0
195400,2023-07-29 23:53:18,2023-07-30 00:24:14,Трудовая,Центральный,Суворова,Ленинский,3220.0,0
195401,2023-07-29 23:54:10,2023-07-30 00:14:25,Буденного,Октябрьский,Луговая,Октябрьский,2572.0,0
195402,2023-07-29 23:54:12,2023-07-30 00:27:08,Дачная,Центральный,Буденного,Октябрьский,3870.0,0
195403,2023-07-29 23:55:03,2023-07-30 00:18:58,Дорожная,Юго-Восточный,Горького,юго-восточный,3631.0,0
195404,2023-07-29 23:55:13,2023-07-30 00:37:01,ул.пролетарская,центральный,ул.чкалова,Юго-Восточный,4899.0,0
195405,2023-07-29 23:55:21,2023-07-30 00:34:15,ул. луговая,октябрьский,ул.лермонтова,Ленинский,4045.0,0
195406,2023-07-29 23:58:31,2023-07-30 00:26:31,советская,Центральный,ул.шоссейная,Заречный,4498.0,0
195407,2023-07-30 00:03:30,2023-07-30 00:35:34,Юбилейная,Юго-Восточный,Ломоносова,Октябрьский,4762.0,0
195408,2023-07-30 00:04:55,2023-07-30 00:33:02,Строителей,центральный,ул. полевая,Ленинский,3610.0,0
195409,2023-07-30 00:06:39,2023-07-30 00:31:57,Строительная,Северо-Западный,Матросова,центральный,2881.0,0
195410,2023-07-30 00:10:12,2023-07-30 00:56:52,ул.цветочная,северо-западный,ул.пушкина,Центральный,3814.0,0
195411,2023-07-30 00:16:28,2023-07-30 00:43:05,красная,Северо-Западный,совхозная,Центральный,4196.0,0
195412,2023-07-30 00:16:31,2023-07-30 00:41:46,Заводская,Северо-Западный,ул. красная,Северо-Западный,3562.0,0
195413,2023-07-30 00:17:29,2023-07-30 00:57:58,Шевченко,Юго-Восточный,Энтузиастов,Центральный,5105.0,0
195414,2023-07-30 00:24:29,2023-07-30 00:45:18,Рябиновая,Северо-Западный,Северная,Центральный,3161.0,0
195415,2023-07-30 00:25:41,2023-07-30 00:46:05,Коммунальная,юго-восточный,Восточная,Октябрьский,2626.0,0
195416,2023-07-30 00:28:01,2023-07-30 00:50:35,кооперативная,Центральный,мичурина,Ленинский,3138.0,0
195417,2023-07-30 00:29:34,2023-07-30 00:48:51,Заводская,Северо-Западный,ул. первомайская,северо-западный,3049.0,0
195418,2023-07-30 00:31:56,2023-07-30 00:52:59,Колхозная,Ленинский,Пушкина,Центральный,4312.0,0
195419,2023-07-30 00:33:39,2023-07-30 00:57:55,Рабочая,Северо-Западный,Рябиновая,Северо-Западный,4388.0,0
195420,2023-07-30 00:33:47,2023-07-30 01:05:14,Куйбышева,Центральный,ул. садовая,заречный,5372.0,0
195421,2023-07-30 00:33:55,2023-07-30 00:54:13,Молодежная,юго-восточный,Заводская,северо-западный,3753.0,0
195422,2023-07-30 00:40:01,2023-07-30 01:04:08,Нагорная,Центральный,ул. дзержинского,центральный,3796.0,0
195423,2023-07-30 00:40:15,2023-07-30 01:07:00,Северная,Центральный,Красноармейская,Юго-Восточный,3253.0,0
195424,2023-07-30 00:42:46,2023-07-30 01:15:13,Карла Маркса,ленинский,Полевая,ленинский,4025.0,0
195425,2023-07-30 00:43:30,2023-07-30 01:15:44,Горького,Юго-Восточный,Ломоносова,Октябрьский,6193.0,0
195426,2023-07-30 00:48:11,2023-07-30 01:07:55,Парковая,юго-восточный,ул. юбилейная,Юго-Восточный,4.0,0
195427,2023-07-30 00:49:51,2023-07-30 01:01:52,ул.дзержинского,Центральный,ул.березовая,северо-западный,3015.0,0
195428,2023-07-30 00:52:00,2023-07-30 01:26:29,Рябиновая,Северо-Западный,Строителей,Центральный,4831.0,0
195429,2023-07-30 00:55:19,2023-07-30 01:50:07,партизанская,Ленинский,школьная,Северо-Западный,4151.0,0
195430,2023-07-30 01:02:27,2023-07-30 01:48:41,Матросова,Центральный,ул. цветочная,северо-западный,6.0,0
195431,2023-07-30 01:05:57,2023-07-30 01:35:46,Энергетиков,Юго-Восточный,Красная,Северо-Западный,3960.0,0
195432,2023-07-30 01:06:11,2023-07-30 01:28:48,Октябрьская,заречный,Карла Маркса,Ленинский,4159.0,0
195432,2023-07-30 01:06:11,2023-07-30 01:28:48,Октябрьская,заречный,Карла Маркса,Ленинский,4159.0,0
195433,2023-07-30 01:12:42,2023-07-30 01:31:15,Ломоносова,октябрьский,Матросова,Центральный,3044.0,0
195434,2023-07-30 01:14:45,2023-07-30 01:49:28,Пионерская,Заречный,ул. березовая,Северо-Западный,4937.0,0
195435,2023-07-30 01:17:55,2023-07-30 01:51:43,Труда,центральный,ул. красная,северо-западный,3.0,0
195436,2023-07-30 01:26:12,2023-07-30 01:46:14,Луговая,Октябрьский,Труда,Центральный,2753.0,0
195437,2023-07-30 01:26:56,2023-07-30 01:47:14,Победы,Юго-Восточный,Спортивная,Октябрьский,2439.0,0
195438,2023-07-30 01:29:04,2023-07-30 01:54:19,солнечная,Центральный,карла маркса,ленинский,4493.0,0
195439,2023-07-30 01:31:58,2023-07-30 02:28:22,Гоголя,центральный,Заводская,Северо-Западный,5862.0,0
195440,2023-07-30 01:43:19,2023-07-30 02:25:49,Некрасова,северо-западный,Чкалова,Юго-Восточный,6134.0,0
195441,2023-07-30 01:52:55,2023-07-30 02:18:45,Степная,Центральный,Ломоносова,октябрьский,3599.0,0
195442,2023-07-30 01:55:12,2023-07-30 02:17:13,Свободы,ленинский,ул. центральная,юго-восточный,2608.0,0
195443,2023-07-30 01:57:20,2023-07-30 02:38:16,Свободы,ленинский,Рабочая,Северо-Западный,4075.0,0
195444,2023-07-30 02:03:37,2023-07-30 02:24:32,Партизанская,Ленинский,Шоссейная,Заречный,4464.0,0
195445,2023-07-30 02:06:41,2023-07-30 02:24:43,Береговая,центральный,Лермонтова,ленинский,3462.0,0
195446,2023-07-30 02:08:53,2023-07-30 02:33:35,строительная,Северо-Западный,комсомольская,Заречный,4148.0,0
195447,2023-07-30 02:11:35,2023-07-30 02:50:46,Мичурина,Ленинский,Майская,Октябрьский,5144.0,0
195447,2023-07-30 02:11:35,2023-07-30 02:50:46,Мичурина,Ленинский,Майская,Октябрьский,5144.0,0
195448,2023-07-30 02:15:47,2023-07-30 02:40:47,ул.первомайская,северо-западный,ул.зеленая,Центральный,4436.0,0
195449,2023-07-30 02:22:16,2023-07-30 03:01:36,Энергетиков,Юго-Восточный,Спортивная,октябрьский,4916.0,0
195450,2023-07-30 02:45:12,2023-07-30 03:39:38,чехова,заречный,речная,Юго-Восточный,4221.0,0
195451,2023-07-30 02:46:11,2023-07-30 03:05:17,Почтовая,юго-восточный,Победы,Юго-Восточный,2774.0,0
195452,2023-07-30 02:51:34,2023-07-30 03:13:47,Майская,Октябрьский,Березовая,северо-западный,3913.0,0
195453,2023-07-30 02:55:57,2023-07-30 03:25:02,Комсомольская,Заречный,Березовая,Северо-Западный,4944.0,0
195454,2023-07-30 03:18:31,2023-07-30 04:11:18,ул.школьная,Северо-Западный,ул.восточная,Октябрьский,6305.0,0
195455,2023-07-30 03:37:09,2023-07-30 03:54:56,ул. дружбы,Центральный,ул.южная,Центральный,3362.0,0
195456,2023-07-30 03:42:09,2023-07-30 04:12:34,шоссейная,Заречный,гоголя,Центральный,4837.0,0
195456,2023-07-30 03:42:09,2023-07-30 04:12:34,шоссейная,Заречный,гоголя,Центральный,4837.0,0
195457,2023-07-30 03:48:32,2023-07-30 04:14:58,Береговая,центральный,Вокзальная,Юго-Восточный,4103.0,0
195458,2023-07-30 04:02:16,2023-07-30 04:30:31,Луговая,октябрьский,Свободы,Ленинский,4302.0,0
195459,2023-07-30 04:10:35,2023-07-30 04:34:36,Кооперативная,Центральный,Кирова,Ленинский,3.0,0
195460,2023-07-30 04:35:28,2023-07-30 04:55:14,Маяковского,Центральный,Октябрьская,Заречный,3171.0,0
195461,2023-07-30 05:40:40,2023-07-30 06:00:00,ул. трудовая,Центральный,ул.зеленая,Центральный,2911643.0,0
195462,2023-07-30 05:44:50,2023-07-30 06:13:00,Полевая,ленинский,Береговая,Центральный,3987.0,0
195463,2023-07-30 05:53:55,2023-07-30 06:13:27,Парковая,юго-восточный,Комарова,Ленинский,4573.0,0
195464,2023-07-30 06:01:03,2023-07-30 06:31:08,Майская,Октябрьский,Северная,Центральный,4393.0,0
195465,2023-07-30 06:13:34,2023-07-30 06:42:36,московская,северо-западный,буденного,Октябрьский,4687.0,0
195466,2023-07-30 06:34:42,2023-07-30 06:53:50,Свердлова,центральный,Кирова,Ленинский,3424.0,0
195467,2023-07-30 06:38:05,2023-07-30 07:01:07,Строителей,Центральный,Вокзальная,Юго-Восточный,3832.0,0
195468,2023-07-30 06:48:16,2023-07-30 07:27:45,Гоголя,центральный,Ленина,Ленинский,4393.0,0
195469,2023-07-30 07:00:57,2023-07-30 07:21:19,ул. полевая,ленинский,ул.энергетиков,Юго-Восточный,4797.0,0
195470,2023-07-30 07:02:57,2023-07-30 07:22:47,ул.северная,центральный,ул.юбилейная,Юго-Восточный,2710.0,0
195471,2023-07-30 07:04:49,2023-07-30 07:30:01,Ломоносова,Октябрьский,Коммунальная,юго-восточный,4337.0,0
195472,2023-07-30 07:10:51,2023-07-30 08:02:02,парковая,Юго-Восточный,садовая,заречный,5520.0,0
195473,2023-07-30 07:14:19,2023-07-30 07:48:15,Октябрьская,Заречный,Красная,северо-западный,4495.0,0
195474,2023-07-30 07:15:41,2023-07-30 07:37:41,Подгорная,ленинский,Новая,Северо-Западный,2721.0,0
195474,2023-07-30 07:15:41,2023-07-30 07:37:41,Подгорная,ленинский,Новая,Северо-Западный,2721.0,0
195475,2023-07-30 07:17:05,2023-07-30 07:38:42,Комсомольская,Заречный,Овражная,Центральный,2859.0,0
195476,2023-07-30 07:23:24,2023-07-30 07:52:33,колхозная,Ленинский,партизанская,ленинский,3254.0,0
195477,2023-07-30 07:23:42,2023-07-30 07:42:15,Буденного,октябрьский,Труда,Центральный,2887.0,0
